Decile,Total_DL,Total_Data
7,643759432.0,688343419.0
6,600182837.0,648696996.0
6,613945086.0,650731844.0
8,750190862.0,787300935.0
0,111356037.0,139208074.0
4,420820265.0,467639565.0
7,624858724.0,672720437.0
3,353674877.0,381092670.0
4,434156320.0,450751892.0
8,767710936.0,790468608.0
3,327910524.0,368309450.0
0,79700208.0,112723303.0
4,429282287.0,473476410.0
7,698790441.0,743628428.0
6,556257840.0,604163263.0
7,669052951.0,714499880.0
7,626089038.0,666593242.0
4,425640992.0,468446373.0
4,448881934.0,478874402.0
0,86305570.0,121472650.0
9,871988106.0,904529577.0
2,257762369.0,300611970.0
9,816004132.0,859562662.0
2,247931764.0,305250550.0
9,800911671.0,843812228.0
2,297664218.0,315492068.0
8,753389299.0,803445281.0
6,582956341.0,623508460.0
2,269360047.0,312938262.0
9,838321137.0,873900879.0
7,646606092.0,682033596.0
1,145733124.0,168141014.0
5,463591723.0,510414804.0
8,730963143.0,772552010.0
4,395890113.0,417294547.0
6,583452955.0,614758126.0
0,91810259.0,127021375.0
4,451807503.0,485998328.0
9,873656713.0,913154873.0
3,338594736.0,378383640.0
1,147175540.0,183803686.0
3,335763433.0,381486395.0
3,362921911.0,395163647.0
9,881903728.0,907647777.0
3,316375119.0,374495563.0
2,218140161.0,244441273.0
0,49564585.0,101041118.0
1,103249900.0,162073550.0
3,290346671.0,339329742.0
5,473084320.0,501066886.0
0,78017555.0,109431849.0
9,797524359.0,834323209.0
7,643699607.0,676786166.0
9,844424976.0,888547956.0
0,111924528.0,148484421.0
5,534939227.0,559546275.0
4,439974118.0,475344290.0
8,787400082.0,823826160.0
1,163994859.0,206199361.0
4,421683342.0,477331134.0
9,822335043.0,853569794.0
6,566516720.0,595295910.0
9,820646689.0,860162799.0
6,541935294.0,583112268.0
5,533650035.0,571069528.0
5,486251003.0,513493263.0
8,756036882.0,792685227.0
2,203553303.0,256625137.0
1,202434850.0,231350193.0
5,469044806.0,504064462.0
2,244226764.0,292996334.0
4,385299345.0,414767326.0
1,183688133.0,211732762.0
5,525277305.0,560534964.0
6,554588531.0,598231570.0
5,519493639.0,547576102.0
6,577194013.0,627585022.0
8,754332015.0,789872083.0
3,364153988.0,410990986.0
3,364071313.0,410257912.0
0,58680059.0,115043279.0
7,631433042.0,676550401.0
5,487108917.0,527756317.0
9,773690283.0,836699233.0
2,229779155.0,263540540.0
1,134227375.0,170470342.0
8,702342785.0,761632891.0
2,249939200.0,293200135.0
8,777822920.0,813396178.0
4,445334045.0,487146871.0
2,256082232.0,292941378.0
6,604455113.0,645168947.0
1,161191710.0,198522962.0
5,519311381.0,537731895.0
7,633199149.0,689218891.0
7,663768078.0,720419533.0
5,462253149.0,523841721.0
0,102991582.0,153301027.0
1,169708042.0,221547210.0
0,113373902.0,146586263.0
1,139731977.0,178059086.0
6,603965758.0,646998962.0
6,552482756.0,594816307.0
8,769729417.0,808380762.0
2,231908646.0,257128809.0
9,805373967.0,834051055.0
1,172043449.0,215961780.0
0,81688710.0,110071978.0
7,635442405.0,686390647.0
0,72296901.0,127195288.0
5,511174167.0,542450913.0
4,376455252.0,417039441.0
1,102676655.0,158311872.0
1,146351119.0,182264433.0
6,615884242.0,658796820.0
5,537805066.0,569692118.0
1,170174686.0,218271379.0
9,792424143.0,848362042.0
6,589919567.0,624464483.0
0,118123607.0,150763237.0
9,838854599.0,883432053.0
8,703996721.0,751990211.0
9,848334329.0,876631862.0
4,429861251.0,481161452.0
9,880620110.0,937490982.0
1,205788393.0,237203276.0
9,801312195.0,839054433.0
2,215979963.0,252135002.0
9,828365598.0,873924438.0
9,807789421.0,851924707.0
8,793991345.0,820680654.0
9,863923014.0,929683197.0
7,659095827.0,694775993.0
6,575641862.0,606617965.0
9,830960247.0,849417740.0
4,384615504.0,426751712.0
5,471358512.0,517549933.0
6,543926258.0,600841792.0
7,710234622.0,743724768.0
8,762124400.0,803656961.0
3,384584333.0,407248629.0
4,357995847.0,413894980.0
1,127358677.0,176988921.0
5,459163754.0,520034027.0
5,507936457.0,563370364.0
3,318115894.0,353251383.0
4,385071974.0,413541572.0
9,803688323.0,852026088.0
7,649092264.0,690919763.0
1,135082197.0,174384094.0
4,452829798.0,497507916.0
0,88577774.0,138490067.0
9,821830292.0,854519151.0
4,425351446.0,484282413.0
8,744820079.0,786439758.0
4,424304331.0,486452760.0
9,865422904.0,900894391.0
2,244855949.0,283320840.0
6,557245728.0,592654084.0
7,628593114.0,671778166.0
4,413292970.0,461563153.0
3,354289314.0,396252969.0
2,258321852.0,271699650.0
5,540376349.0,568912227.0
9,773338543.0,837887081.0
4,410615314.0,454795031.0
5,515172574.0,550919102.0
4,375449347.0,429307172.0
6,562025600.0,618654953.0
6,615018795.0,641390861.0
7,668880397.0,721820260.0
3,353801160.0,384570681.0
3,349263008.0,369598396.0
5,521082940.0,572212063.0
4,442597159.0,485866979.0
1,130231523.0,187114704.0
3,360371987.0,399863554.0
7,684443045.0,714147487.0
5,501669008.0,541443961.0
9,820414130.0,861196968.0
9,804449759.0,848250800.0
8,749771810.0,794469827.0
5,475668026.0,538088228.0
7,624411874.0,674607963.0
8,785650800.0,820834642.0
8,779800711.0,821369247.0
2,220100969.0,255668545.0
2,266291125.0,307110223.0
8,750230491.0,798604873.0
4,408592225.0,450726752.0
5,471873904.0,520982299.0
6,623130143.0,663342064.0
1,174366850.0,212786104.0
5,491785137.0,526300695.0
7,620630541.0,687958358.0
5,517036194.0,555958671.0
2,253283784.0,288145301.0
8,715223081.0,761237465.0
7,727072034.0,750384263.0
6,620292963.0,663996118.0
3,335856224.0,389003156.0
2,268962307.0,304557989.0
1,188232830.0,215300948.0
5,528660280.0,560366166.0
0,53069979.0,105302939.0
7,693794321.0,742272053.0
6,546554838.0,590399963.0
8,770333981.0,815550322.0
3,320523732.0,354376105.0
0,101884544.0,141557997.0
7,626425379.0,666781114.0
5,465584044.0,512148671.0
0,63526592.0,117595125.0
1,133633532.0,163281332.0
6,612921228.0,626040100.0
4,417374364.0,470044367.0
0,30879290.0,67001976.0
1,151958536.0,182938288.0
0,87215605.0,105776972.0
1,145141272.0,174420760.0
2,258179793.0,295408283.0
3,356643178.0,396553450.0
7,694494352.0,732386136.0
6,601210032.0,653324631.0
5,546349897.0,576437189.0
7,661620727.0,692896852.0
9,841278350.0,868689613.0
3,319780667.0,340240057.0
3,372979866.0,399103230.0
9,802822046.0,847406241.0
8,729827053.0,769409226.0
5,525745346.0,566166552.0
2,243866182.0,280765202.0
4,433563113.0,484606200.0
8,793506442.0,817424781.0
4,382855186.0,424891263.0
8,767258917.0,800728812.0
0,89023127.0,154588963.0
1,154978191.0,192929693.0
1,133209657.0,179362606.0
5,485894484.0,511195807.0
3,321342338.0,359724957.0
8,797099663.0,826694755.0
8,741495612.0,779247512.0
6,578050440.0,608165547.0
5,492850166.0,540359063.0
5,517118850.0,551562657.0
0,53393733.0,86900817.0
3,374515450.0,403614580.0
1,170022277.0,209931384.0
8,709893809.0,769947431.0
6,553975270.0,599902317.0
6,631206505.0,660247966.0
6,568151208.0,595656487.0
3,302809170.0,358349377.0
7,634846644.0,690268004.0
1,183440474.0,227964469.0
0,56491120.0,94077801.0
6,602406225.0,643929715.0
7,639587766.0,690447769.0
9,849460170.0,879505819.0
8,748580104.0,790739856.0
9,844481382.0,875539677.0
0,45939491.0,81971658.0
5,529174947.0,573380479.0
2,224827892.0,256252571.0
7,701396160.0,740905081.0
0,58027415.0,71813215.0
5,486721226.0,512550266.0
2,260678543.0,293882767.0
3,293605011.0,328791889.0
8,769557837.0,809454571.0
7,684910197.0,714519260.0
9,836866402.0,867003931.0
9,820681552.0,856375166.0
3,310559219.0,338726241.0
9,863885263.0,899246035.0
1,186519548.0,230924420.0
7,626601658.0,671246602.0
3,360988964.0,409681707.0
7,692773124.0,724190646.0
4,442097571.0,493329877.0
6,587152191.0,617100840.0
4,414387962.0,449348616.0
4,456146671.0,476036735.0
6,604779638.0,619066407.0
1,124641590.0,160515529.0
1,135501658.0,171614319.0
8,718340328.0,761739430.0
2,217419584.0,250135079.0
9,829665519.0,875651783.0
2,235306830.0,292825777.0
1,131946086.0,177567998.0
9,829541091.0,865613229.0
2,251334863.0,294965101.0
9,796803683.0,841833699.0
2,230218598.0,289458157.0
4,428504665.0,467371029.0
8,737107231.0,784952426.0
1,115219221.0,169638170.0
5,501411944.0,546770347.0
2,260966737.0,289015762.0
9,850437470.0,895708605.0
3,389896119.0,403161999.0
1,165890130.0,220307300.0
5,508953710.0,552059344.0
6,598479975.0,660254772.0
0,94819890.0,130363404.0
5,492472253.0,551526750.0
5,461372816.0,498961769.0
6,562109183.0,609497340.0
5,456008907.0,508194243.0
1,210250775.0,238824467.0
4,430897346.0,476408377.0
1,123170770.0,172016713.0
2,255463474.0,304129430.0
3,345047604.0,390925795.0
6,606961482.0,649424147.0
3,298825936.0,332132191.0
2,273043407.0,316102235.0
3,344293533.0,388102861.0
6,599526746.0,648499057.0
3,360316860.0,389363446.0
1,145952164.0,200484939.0
0,65345352.0,93435643.0
4,406062072.0,467805729.0
4,388220179.0,421984179.0
8,749490679.0,789020225.0
7,677931867.0,726543758.0
4,381937401.0,430274012.0
3,341086558.0,392301373.0
5,493726418.0,513673496.0
1,180859228.0,209042109.0
8,762218142.0,810029368.0
5,489166191.0,538423047.0
7,693180482.0,738359638.0
5,507135905.0,545297249.0
2,277095103.0,312468082.0
0,75273035.0,124820649.0
3,384249000.0,409393770.0
6,600272881.0,653766419.0
5,437411736.0,504309376.0
4,433628689.0,459676281.0
8,717605858.0,765099638.0
2,267412943.0,291221846.0
3,339373998.0,378964640.0
2,204460843.0,260253096.0
6,614774576.0,655177993.0
4,406555063.0,429492495.0
1,191025200.0,221248742.0
3,350033828.0,405054969.0
4,442638344.0,471600508.0
4,448614239.0,495754638.0
6,611369341.0,655772584.0
6,590436055.0,639925667.0
4,401585814.0,447735790.0
3,296742563.0,347358372.0
4,389888459.0,429831424.0
9,815668462.0,842470759.0
4,413188993.0,464675405.0
4,417488285.0,459611920.0
3,273285746.0,341031646.0
5,455566921.0,521705145.0
1,130648910.0,162040249.0
8,725567009.0,774310675.0
9,849610585.0,884058754.0
9,822328671.0,877344695.0
7,684827120.0,733460100.0
9,881758422.0,892058364.0
3,295144473.0,336902141.0
2,233870553.0,293511673.0
8,726276689.0,759132789.0
8,718679584.0,762099841.0
5,529122606.0,566263110.0
8,691308100.0,756644857.0
0,79369241.0,100359617.0
3,357663216.0,383018443.0
6,548957142.0,590772133.0
5,499951430.0,526142997.0
7,616562143.0,671604480.0
8,763070257.0,806917930.0
4,362302592.0,419690546.0
7,716132419.0,748485448.0
6,590937202.0,628403633.0
7,652138652.0,674891627.0
1,149786790.0,186864172.0
9,828941864.0,882800886.0
8,726950551.0,772097457.0
5,470298486.0,501415208.0
1,116034107.0,168175134.0
9,844566791.0,906108219.0
2,246227629.0,274413272.0
0,116471068.0,145385463.0
0,82640678.0,135490122.0
6,552599915.0,582799183.0
6,595060448.0,646169936.0
5,484897513.0,530563796.0
0,50308211.0,117028108.0
1,160675977.0,207795571.0
7,689318360.0,739315293.0
4,435405251.0,460543612.0
4,399806725.0,443612706.0
9,804036105.0,838025098.0
8,757199044.0,794107773.0
7,689998751.0,743809300.0
6,547223868.0,597721807.0
6,582550853.0,614294423.0
4,433621176.0,482456016.0
7,663698273.0,715970974.0
3,354491577.0,390029076.0
0,67278943.0,122052435.0
3,354017072.0,387966906.0
6,620925098.0,660330412.0
0,85338915.0,118535550.0
7,643815126.0,672514864.0
7,717309831.0,748478978.0
5,493928419.0,537764451.0
0,86835523.0,126071995.0
4,404449466.0,430769921.0
3,356059798.0,394306490.0
3,316590365.0,354402111.0
4,433620975.0,472493499.0
6,542094122.0,599818753.0
2,237903261.0,273599073.0
2,251233495.0,285296810.0
8,782775599.0,824913723.0
1,179094788.0,211953025.0
7,644580483.0,694881772.0
8,774112698.0,804474984.0
0,38636651.0,91075619.0
8,708172896.0,750886348.0
9,874396268.0,898302468.0
3,272660468.0,336220475.0
5,537064128.0,574326940.0
2,226006397.0,264432404.0
4,406922482.0,440884266.0
5,488921625.0,537859109.0
8,745747782.0,782327567.0
1,165413833.0,209906521.0
8,767923666.0,801091376.0
1,148298852.0,198093266.0
6,580693094.0,613169589.0
1,141001199.0,173528090.0
6,525450360.0,587410965.0
4,411609577.0,457144115.0
3,294002950.0,330562471.0
0,103799673.0,129821107.0
7,647841389.0,686453373.0
6,618001646.0,645927441.0
0,58890779.0,102038310.0
6,588680834.0,645100598.0
5,487222587.0,537625968.0
3,323291816.0,334971393.0
8,795774835.0,831104315.0
1,128731353.0,163228774.0
7,666849478.0,699903367.0
8,781624819.0,823819177.0
7,660335713.0,708876123.0
3,309121091.0,344066512.0
8,810638885.0,833120367.0
6,556285176.0,590751174.0
8,788404791.0,815442159.0
3,317386279.0,356713467.0
6,614714845.0,655186199.0
8,770416805.0,800025731.0
9,837803612.0,856125314.0
1,178162295.0,232281315.0
0,60369364.0,102642710.0
7,676845244.0,707273580.0
7,641083417.0,689410330.0
8,725879574.0,778981051.0
0,72481536.0,112806564.0
5,496905741.0,543508777.0
3,344527764.0,375111879.0
6,557387375.0,605695213.0
2,245972959.0,293454340.0
9,809460588.0,848939593.0
6,598095395.0,626350967.0
3,305445853.0,369147798.0
7,631985303.0,681934203.0
7,651235872.0,698788033.0
9,846142635.0,898581431.0
0,99528629.0,148322999.0
8,806732820.0,829783854.0
6,561648511.0,609324786.0
3,340803593.0,387746776.0
4,442083932.0,497081213.0
5,513122790.0,569904893.0
0,70286184.0,112874791.0
0,81358153.0,112951933.0
3,348471022.0,382885423.0
3,368717964.0,407027397.0
6,550097164.0,601213570.0
7,633282261.0,689277136.0
3,303122962.0,331972046.0
1,145985986.0,207525270.0
9,839372133.0,884835898.0
9,824882869.0,848207194.0
2,219974889.0,269571913.0
9,840282186.0,885839556.0
0,117962356.0,149071630.0
9,866770705.0,903693602.0
3,307609590.0,328210342.0
6,540774356.0,590231248.0
0,55140831.0,99571827.0
6,590973368.0,647591713.0
7,676198719.0,703561337.0
6,609345167.0,621450828.0
6,589374605.0,620955318.0
5,545211923.0,571151811.0
6,579538567.0,612620400.0
6,604270917.0,628561402.0
7,610109400.0,670677650.0
0,32446275.0,72986300.0
5,521583341.0,556061650.0
2,194221038.0,246373583.0
1,152131418.0,190936436.0
2,225174462.0,276114221.0
3,324306518.0,346064258.0
4,390373469.0,428412394.0
9,861583853.0,875163454.0
5,526701383.0,561159379.0
2,187559816.0,245026932.0
1,142586681.0,170099679.0
7,672566571.0,712117803.0
8,738677674.0,773691840.0
1,170705800.0,214339700.0
0,47682545.0,95101309.0
5,508719514.0,567058373.0
4,448110414.0,458632267.0
5,479092548.0,532250095.0
8,762360265.0,813538046.0
0,51806196.0,85082951.0
8,767931636.0,824965531.0
5,528748706.0,573574303.0
9,819601316.0,868912254.0
2,232344596.0,265178779.0
9,821289604.0,843001750.0
0,95392943.0,121848916.0
2,292757456.0,319131145.0
6,583444320.0,629212493.0
8,749604874.0,810762352.0
1,176554792.0,221485507.0
5,469963336.0,516693353.0
0,64826011.0,112246294.0
2,248769043.0,286709735.0
3,322535169.0,356646369.0
9,792910524.0,836624952.0
8,769634767.0,822276015.0
5,470486715.0,519345722.0
8,777223611.0,815391514.0
9,832984367.0,868520048.0
5,511027301.0,567065909.0
8,765146212.0,808255935.0
2,272956864.0,310466914.0
8,752127567.0,796329435.0
4,448961010.0,491835082.0
1,148077318.0,204447231.0
6,582508014.0,632706744.0
2,252094376.0,272158357.0
3,340361434.0,368628920.0
5,549146212.0,564916896.0
7,663175402.0,717673593.0
1,121111861.0,183785151.0
6,553748606.0,588956992.0
3,314023290.0,347480643.0
1,174211085.0,213253517.0
9,873072689.0,910578524.0
4,356427621.0,421721310.0
9,829349363.0,873891236.0
5,485417700.0,513371067.0
0,78746360.0,117785076.0
5,494494801.0,559684211.0
3,326005577.0,359788339.0
8,753061875.0,799073110.0
5,487382327.0,519387831.0
5,463368563.0,500820491.0
1,182125397.0,203181934.0
2,288441669.0,319979698.0
6,573472800.0,595900331.0
4,400296246.0,430767947.0
3,374108005.0,406694372.0
3,325341396.0,354196534.0
6,591817787.0,628097674.0
5,466076701.0,509831929.0
9,807422411.0,847831418.0
9,799123174.0,840909179.0
2,227094689.0,268781319.0
2,235652786.0,277448055.0
9,860450784.0,876084405.0
5,495102307.0,547066236.0
1,162786188.0,209788369.0
3,340462234.0,374939620.0
0,76785466.0,126483178.0
4,400706606.0,455494221.0
8,724341409.0,779807370.0
8,800236050.0,830152598.0
3,303490104.0,355217667.0
8,749797475.0,792719598.0
1,106582136.0,164640120.0
8,737756654.0,775696496.0
7,696190545.0,743616783.0
8,721048789.0,756352168.0
0,78165795.0,114264850.0
4,428971723.0,469594887.0
8,782780736.0,825827883.0
0,77533465.0,117097411.0
1,150105314.0,192334973.0
2,263329850.0,325554208.0
0,77171372.0,103208003.0
8,780012657.0,831811747.0
5,501055722.0,529789941.0
6,591006418.0,646356066.0
0,37712575.0,61639712.0
4,431260010.0,454434973.0
7,691799701.0,717534732.0
5,495188229.0,555445830.0
9,864738545.0,887789762.0
5,494161054.0,551149625.0
8,761448665.0,821425935.0
4,385836328.0,425501964.0
2,238852908.0,288345655.0
4,401579498.0,441627179.0
7,687642259.0,724212730.0
3,341048522.0,400482645.0
4,436177923.0,459933434.0
9,829879347.0,878474597.0
3,346021603.0,390978726.0
4,436908658.0,472556391.0
6,614633245.0,632752757.0
4,429652134.0,455099096.0
2,264163778.0,321165306.0
4,387308747.0,428474564.0
4,399042358.0,438733147.0
8,787957930.0,819657699.0
3,311565215.0,370218407.0
1,104777384.0,164206252.0
5,538609977.0,569719440.0
0,67722732.0,139449853.0
3,308477903.0,332505164.0
0,72496221.0,102752035.0
5,549681553.0,564390993.0
6,617912182.0,654460642.0
5,512749690.0,562948658.0
9,862373948.0,916783142.0
1,120933802.0,162178486.0
3,318686745.0,361039861.0
9,862317222.0,903499786.0
9,799431183.0,850186508.0
5,553051857.0,569296700.0
9,843679861.0,893741818.0
7,646121108.0,704190211.0
1,148349388.0,197864179.0
6,564939213.0,627270621.0
0,75546979.0,120588935.0
0,68853947.0,106726341.0
5,539383166.0,572760898.0
8,763842622.0,812170231.0
7,633213048.0,686122606.0
4,402859753.0,442036064.0
7,649805588.0,683106453.0
1,202370569.0,236226083.0
6,562935520.0,601229782.0
3,291079253.0,342251012.0
3,356478602.0,373220218.0
4,373363970.0,412966349.0
6,631768297.0,656413056.0
5,452295406.0,513137981.0
7,679966718.0,729889221.0
8,798696439.0,815508751.0
0,34079490.0,67207961.0
4,422359471.0,477041928.0
4,436159795.0,487973406.0
3,334484445.0,375038517.0
4,385038843.0,425039876.0
7,652627969.0,692692758.0
4,429555053.0,450435882.0
6,574838659.0,642091065.0
2,272745482.0,318524815.0
9,866161147.0,900752832.0
9,874101847.0,917567609.0
4,384073330.0,436555286.0
7,634133243.0,669801591.0
1,178230076.0,228276460.0
1,178728772.0,225940013.0
7,674124586.0,729692802.0
6,546848018.0,588673483.0
2,206097234.0,248819526.0
3,273135539.0,337645097.0
8,797524153.0,821435969.0
7,662050705.0,699444418.0
9,862227218.0,911164109.0
4,444647183.0,474409407.0
0,88175238.0,120869304.0
1,145045332.0,175644890.0
9,783315591.0,836427825.0
1,150037448.0,188944600.0
4,428168607.0,486013800.0
3,362489174.0,377601055.0
8,724810571.0,762784118.0
3,323056330.0,363047534.0
7,622550957.0,676571538.0
5,517674073.0,555922230.0
8,782694946.0,826093236.0
9,829599520.0,860688257.0
2,209522706.0,256154047.0
0,107024710.0,137374799.0
1,192504148.0,227717578.0
0,100315400.0,140058749.0
6,636231633.0,663665025.0
0,101294282.0,129920695.0
5,469832426.0,508412458.0
3,325212624.0,362949280.0
8,776429053.0,804672594.0
1,123424531.0,162568145.0
8,748437332.0,779944292.0
8,765524519.0,823936237.0
3,304961618.0,338439748.0
1,194112842.0,235643889.0
6,614412306.0,650703548.0
5,457003245.0,505151290.0
6,545917782.0,600213629.0
0,81531274.0,121574144.0
5,510720046.0,559635698.0
6,559819671.0,600786821.0
9,854858716.0,883639173.0
5,510381346.0,561963887.0
6,562170399.0,601377481.0
2,261078705.0,283465074.0
4,389131464.0,433318095.0
4,383822193.0,421565987.0
4,398819688.0,422796850.0
8,754472982.0,806780635.0
8,760430999.0,772512661.0
6,594914402.0,633197695.0
0,76445129.0,113396302.0
2,177382420.0,249619934.0
0,107767290.0,149920783.0
9,832331770.0,861906032.0
5,468238178.0,502042522.0
7,704703915.0,731041030.0
